2 2.000000 5.000000 100
2 2.000000 5.000000 100
2 2.000000 5.000000 100
2 4.000000 5.000000 100
2 4.000000 5.000000 100
2 4.000000 5.000000 100
2 6.000000 5.000000 100
2 6.000000 5.000000 100
2 6.000000 5.000000 100
2 8.000000 5.000000 100
2 8.000000 5.000000 100
2 10.000000 5.000000 98
2 10.000000 5.000000 98
2 10.000000 5.000000 98
2 12.000000 5.000000 98
2 12.000000 5.000000 98
2 12.000000 5.000000 98
2 14.000000 5.000000 98
2 14.000000 5.000000 98
2 14.000000 5.000000 98
2 16.000000 5.000000 98
2 16.000000 5.000000 98
2 18.000000 5.000000 96
2 18.000000 5.000000 96
2 18.000000 5.000000 96
2 20.000000 5.000000 96
2 20.000000 5.000000 96
2 20.000000 5.000000 96
2 22.000000 5.000000 96
2 22.000000 5.000000 96
2 22.000000 5.000000 96
2 24.000000 5.000000 96
2 24.000000 5.000000 96
2 26.000000 5.000000 94
2 26.000000 5.000000 94
2 26.000000 0.000000 94
2 28.000000 0.000000 94
2 28.000000 0.000000 94
2 28.000000 0.000000 94
2 30.000000 0.000000 94
2 30.000000 0.000000 94
2 30.000000 0.000000 94
2 32.000000 0.000000 94
2 32.000000 0.000000 94
2 34.000000 0.000000 92
2 34.000000 0.000000 92
2 34.000000 0.000000 92
2 36.000000 0.000000 92
2 36.000000 0.000000 92
2 36.000000 0.000000 92
2 38.000000 0.000000 92
2 38.000000 0.000000 92
2 38.000000 0.000000 92
2 40.000000 0.000000 92
2 40.000000 0.000000 92
2 42.000000 0.000000 90
2 42.000000 0.000000 90
2 42.000000 0.000000 90
2 44.000000 0.000000 90
2 44.000000 0.000000 90
2 44.000000 0.000000 90
2 46.000000 0.000000 90
2 46.000000 0.000000 90
2 46.000000 0.000000 90
2 48.000000 0.000000 90
2 48.000000 0.000000 90
2 50.000000 0.000000 88
2 50.000000 0.000000 88
2 50.000000 0.000000 88
2 52.000000 0.000000 88
2 52.000000 0.000000 88
2 52.000000 0.000000 88
2 54.000000 0.000000 88
2 54.000000 0.000000 88
2 54.000000 0.000000 88
2 56.000000 0.000000 88
2 56.000000 0.000000 88
2 58.000000 0.000000 86
2 58.000000 0.000000 86
2 58.000000 0.000000 86
2 60.000000 0.000000 86
2 60.000000 0.000000 86
2 60.000000 0.000000 86
2 62.000000 0.000000 86
2 62.000000 0.000000 86
2 62.000000 -3.000000 86
2 64.000000 -3.000000 86
2 64.000000 -3.000000 86
2 66.000000 -3.000000 84
2 66.000000 -3.000000 84
2 66.000000 -3.000000 84
2 68.000000 -3.000000 84
2 68.000000 -3.000000 84
2 68.000000 -3.000000 84
2 70.000000 -3.000000 84
2 70.000000 -3.000000 84
2 70.000000 -3.000000 84
2 72.000000 -3.000000 84
2 72.000000 -3.000000 84
2 74.000000 -3.000000 82
2 74.000000 -3.000000 82
2 74.000000 -3.000000 82
2 76.000000 -3.000000 82
2 76.000000 -3.000000 82
2 76.000000 -3.000000 82
2 78.000000 -3.000000 82
2 78.000000 -3.000000 82
2 78.000000 -3.000000 82
2 80.000000 -3.000000 82
2 80.000000 -3.000000 82
2 82.000000 -3.000000 80
2 82.000000 -3.000000 80
2 82.000000 -3.000000 80
2 84.000000 -3.000000 80
2 84.000000 -3.000000 80
2 84.000000 -3.000000 80
2 86.000000 -3.000000 80
2 86.000000 -3.000000 80
2 86.000000 -3.000000 80
2 88.000000 -3.000000 80
2 88.000000 -3.000000 80
2 90.000000 -3.000000 78
2 90.000000 -3.000000 78
2 90.000000 -3.000000 78
2 92.000000 -3.000000 78
2 92.000000 -3.000000 78
2 92.000000 -3.000000 78
2 94.000000 -3.000000 78
2 94.000000 -3.000000 78
2 94.000000 -3.000000 78
2 96.000000 -3.000000 78
2 96.000000 -3.000000 78
2 98.000000 -3.000000 76
2 98.000000 -3.000000 76
2 98.000000 -3.000000 76
2 100.000000 -3.000000 76
2 100.000000 -3.000000 76
2 100.000000 -3.000000 76
2 102.000000 -3.000000 76
2 102.000000 -3.000000 76
2 102.000000 -3.000000 76
2 104.000000 -3.000000 76
2 104.000000 -3.000000 76
2 106.000000 -3.000000 74
2 106.000000 -3.000000 74
2 106.000000 -3.000000 74
2 108.000000 -3.000000 74
2 108.000000 -3.000000 74
2 108.000000 -3.000000 74
2 110.000000 -3.000000 74
2 110.000000 -3.000000 74
2 110.000000 -3.000000 74
2 112.000000 -3.000000 74
2 112.000000 -3.000000 74
2 114.000000 -3.000000 72
2 114.000000 -3.000000 72
2 114.000000 -1.000000 72
2 116.000000 -1.000000 72
2 116.000000 -1.000000 72
2 116.000000 -1.000000 72
2 118.000000 -1.000000 72
2 118.000000 -1.000000 72
2 118.000000 -1.000000 72
2 120.000000 -1.000000 72
2 120.000000 -1.000000 72
2 122.000000 -1.000000 70
2 122.000000 -1.000000 70
2 122.000000 -1.000000 70
2 124.000000 -1.000000 70
2 124.000000 -1.000000 70
2 124.000000 -1.000000 70
2 126.000000 -1.000000 70
2 126.000000 -1.000000 70
2 126.000000 3.000000 70
2 128.000000 3.000000 70
2 128.000000 3.000000 70
2 130.000000 3.000000 68
2 130.000000 3.000000 68
2 130.000000 3.000000 68
2 132.000000 3.000000 68
2 132.000000 3.000000 68
2 132.000000 3.000000 68
2 134.000000 3.000000 68
2 134.000000 3.000000 68
2 134.000000 3.000000 68
2 136.000000 3.000000 68
2 136.000000 3.000000 68
2 138.000000 3.000000 66
2 138.000000 3.000000 66
2 138.000000 3.000000 66
2 140.000000 3.000000 66
2 140.000000 3.000000 66
2 140.000000 3.000000 66
2 142.000000 3.000000 66
2 142.000000 3.000000 66
2 142.000000 3.000000 66
2 144.000000 3.000000 66
1 144.000000 3.000000 66
1 145.000000 3.000000 64
0 145.000000 3.000000 64
0 145.000000 3.000000 64
0 145.000000 3.000000 64
2 148.000000 4.000000 64
2 148.000000 4.000000 64
2 150.000000 4.000000 64
2 150.000000 4.000000 64
2 150.000000 4.000000 64
2 152.000000 4.000000 64
2 152.000000 4.000000 64
2 154.000000 4.000000 62
2 154.000000 4.000000 62
2 154.000000 4.000000 62
2 156.000000 4.000000 62
2 156.000000 4.000000 62
2 156.000000 4.000000 62
2 158.000000 4.000000 62
2 158.000000 4.000000 62
2 158.000000 4.000000 62
2 160.000000 4.000000 62
2 160.000000 4.000000 62
2 162.000000 4.000000 60
2 162.000000 4.000000 60
2 162.000000 4.000000 60
2 164.000000 4.000000 60
2 164.000000 4.000000 60
2 164.000000 4.000000 60
2 166.000000 4.000000 60
2 166.000000 4.000000 60
2 166.000000 4.000000 60
2 168.000000 4.000000 60
2 168.000000 4.000000 60
2 170.000000 4.000000 58
2 170.000000 4.000000 58
2 170.000000 4.000000 58
2 172.000000 4.000000 58
2 172.000000 4.000000 58
2 172.000000 4.000000 58
2 174.000000 4.000000 58
2 174.000000 4.000000 58
2 174.000000 4.000000 58
2 176.000000 4.000000 58
2 176.000000 4.000000 58
2 178.000000 4.000000 56
2 178.000000 4.000000 56
2 178.000000 4.000000 56
2 180.000000 4.000000 56
2 180.000000 4.000000 56
2 180.000000 4.000000 56
2 182.000000 4.000000 56
2 182.000000 4.000000 56
2 182.000000 4.000000 56
2 184.000000 4.000000 56
2 184.000000 4.000000 56
2 186.000000 4.000000 54
2 186.000000 4.000000 54
2 186.000000 4.000000 54
2 188.000000 4.000000 54
2 188.000000 4.000000 54
2 188.000000 4.000000 54
2 190.000000 4.000000 54
2 190.000000 4.000000 54
2 190.000000 4.000000 54
2 192.000000 4.000000 54
2 192.000000 4.000000 54
2 194.000000 4.000000 52
2 194.000000 4.000000 52
2 194.000000 4.000000 52
2 196.000000 4.000000 52
2 196.000000 4.000000 52
2 196.000000 4.000000 52
2 198.000000 4.000000 52
2 198.000000 4.000000 52
2 198.000000 4.000000 52
2 200.000000 4.000000 52
2 200.000000 4.000000 52
2 202.000000 4.000000 50
2 202.000000 4.000000 50
2 202.000000 4.000000 50
2 204.000000 4.000000 50
2 204.000000 4.000000 50
2 204.000000 4.000000 50
2 206.000000 4.000000 50
2 206.000000 4.000000 50
2 206.000000 4.000000 50
2 208.000000 4.000000 50
2 208.000000 4.000000 50
2 210.000000 4.000000 48
2 210.000000 4.000000 48
2 210.000000 4.000000 48
2 212.000000 4.000000 48
2 212.000000 4.000000 48
2 212.000000 4.000000 48
2 214.000000 4.000000 48
